Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2007-06-04,4.45,4.45,4.45,4.45
2007-06-05,4.45,4.45,4.45,4.45
2007-06-06,4.46,4.46,4.46,4.46
2007-06-08,4.47,4.47,4.47,4.47
2007-06-11,4.47,4.47,4.47,4.47
2007-06-12,4.47,4.47,4.47,4.47
2007-06-13,4.47,4.47,4.47,4.47
2007-06-14,4.47,4.47,4.47,4.47
2007-06-15,4.47,4.47,4.47,4.47
2007-06-18,4.47,4.47,4.47,4.47
2007-06-19,4.48,4.48,4.48,4.48
2007-06-20,4.53,4.53,4.53,4.53
2007-06-21,4.56,4.56,4.56,4.56
2007-06-22,4.55,4.55,4.55,4.55
2007-06-25,4.56,4.56,4.56,4.56
2007-06-26,4.56,4.56,4.56,4.56
2007-06-27,4.57,4.57,4.57,4.57
2007-06-28,4.69,4.69,4.69,4.69
2007-06-29,4.71,4.71,4.71,4.71
2007-07-02,4.74,4.74,4.74,4.74
2007-07-03,4.75,4.75,4.75,4.75
2007-07-04,4.77,4.77,4.77,4.77
2007-07-05,4.77,4.77,4.77,4.77
2007-07-09,4.78,4.78,4.78,4.78
2007-07-10,4.78,4.78,4.78,4.78
2007-07-11,4.78,4.78,4.78,4.78
2007-07-12,4.78,4.78,4.78,4.78
2007-07-13,4.77,4.77,4.77,4.77
2007-07-16,4.76,4.76,4.76,4.76
2007-07-17,4.76,4.76,4.76,4.76
2007-07-18,4.77,4.77,4.77,4.77
2007-07-19,4.78,4.78,4.78,4.78
2007-07-20,4.78,4.78,4.78,4.78
2007-07-23,4.79,4.79,4.79,4.79
2007-07-24,4.8,4.8,4.8,4.8
2007-07-25,4.81,4.81,4.81,4.81
2007-07-26,4.79,4.79,4.79,4.79
2007-07-27,4.81,4.81,4.81,4.81
2007-07-30,4.81,4.81,4.81,4.81
2007-07-31,4.81,4.81,4.81,4.81
2007-08-01,4.82,4.82,4.82,4.82
2007-08-02,4.81,4.81,4.81,4.81
2007-08-03,4.82,4.82,4.82,4.82
2007-08-06,4.83,4.83,4.83,4.83
2007-08-07,4.83,4.83,4.83,4.83
2007-08-08,4.84,4.84,4.84,4.84
2007-08-09,4.86,4.86,4.86,4.86
2007-08-10,4.89,4.89,4.89,4.89
2007-08-13,4.89,4.89,4.89,4.89
2007-08-14,4.9,4.9,4.9,4.9
2007-08-16,4.9,4.9,4.9,4.9
2007-08-17,4.92,4.92,4.92,4.92
2007-08-20,4.93,4.93,4.93,4.93
2007-08-21,4.95,4.95,4.95,4.95
2007-08-22,4.96,4.96,4.96,4.96
2007-08-23,4.96,4.96,4.96,4.96
2007-08-24,4.95,4.95,4.95,4.95
2007-08-27,4.95,4.95,4.95,4.95
2007-08-28,4.95,4.95,4.95,4.95
2007-08-29,4.97,4.97,4.97,4.97
2007-08-30,5.03,5.03,5.03,5.03
2007-08-31,5.03,5.03,5.03,5.03
2007-09-03,5.06,5.06,5.06,5.06
2007-09-04,5.08,5.08,5.08,5.08
2007-09-05,5.09,5.09,5.09,5.09
2007-09-06,5.1,5.1,5.1,5.1
2007-09-07,5.1,5.1,5.1,5.1
2007-09-10,5.1,5.1,5.1,5.1
2007-09-11,5.09,5.09,5.09,5.09
2007-09-12,5.09,5.09,5.09,5.09
2007-09-13,5.09,5.09,5.09,5.09
2007-09-14,5.08,5.08,5.08,5.08
2007-09-17,5.07,5.07,5.07,5.07
2007-09-18,5.09,5.09,5.09,5.09
2007-09-19,5.1,5.1,5.1,5.1
2007-09-20,5.1,5.1,5.1,5.1
2007-09-21,5.1,5.1,5.1,5.1
2007-09-24,5.1,5.1,5.1,5.1
2007-09-25,5.09,5.09,5.09,5.09
2007-09-26,5.09,5.09,5.09,5.09
2007-09-27,5.1,5.1,5.1,5.1
2007-09-28,5.1,5.1,5.1,5.1
2007-10-01,5.09,5.09,5.09,5.09
2007-10-02,5.09,5.09,5.09,5.09
2007-10-03,5.09,5.09,5.09,5.09
2007-10-04,5.09,5.09,5.09,5.09
2007-10-05,5.09,5.09,5.09,5.09
2007-10-08,5.09,5.09,5.09,5.09
2007-10-09,5.09,5.09,5.09,5.09
2007-10-10,5.09,5.09,5.09,5.09
2007-10-11,5.09,5.09,5.09,5.09
2007-10-12,5.09,5.09,5.09,5.09
2007-10-15,5.09,5.09,5.09,5.09
2007-10-16,5.12,5.12,5.12,5.12
2007-10-17,5.14,5.14,5.14,5.14
2007-10-18,5.15,5.15,5.15,5.15
2007-10-19,5.15,5.15,5.15,5.15
2007-10-22,5.16,5.16,5.16,5.16
2007-10-23,5.16,5.16,5.16,5.16
2007-10-24,5.16,5.16,5.16,5.16
2007-10-25,5.17,5.17,5.17,5.17
2007-10-26,5.18,5.18,5.18,5.18
2007-10-29,5.18,5.18,5.18,5.18
2007-10-30,5.19,5.19,5.19,5.19
2007-10-31,5.21,5.21,5.21,5.21
2007-11-02,5.21,5.21,5.21,5.21
2007-11-05,5.22,5.22,5.22,5.22
2007-11-06,5.24,5.24,5.24,5.24
2007-11-07,5.26,5.26,5.26,5.26
2007-11-08,5.27,5.27,5.27,5.27
2007-11-09,5.28,5.28,5.28,5.28
2007-11-12,5.29,5.29,5.29,5.29
2007-11-13,5.29,5.29,5.29,5.29
2007-11-14,5.3,5.3,5.3,5.3
2007-11-15,5.32,5.32,5.32,5.32
2007-11-16,5.33,5.33,5.33,5.33
2007-11-19,5.35,5.35,5.35,5.35
2007-11-20,5.39,5.39,5.39,5.39
2007-11-21,5.42,5.42,5.42,5.42
2007-11-22,5.43,5.43,5.43,5.43
2007-11-23,5.47,5.47,5.47,5.47
2007-11-26,5.48,5.48,5.48,5.48
2007-11-27,5.49,5.49,5.49,5.49
2007-11-28,5.5,5.5,5.5,5.5
2007-11-29,5.54,5.54,5.54,5.54
2007-11-30,5.56,5.56,5.56,5.56
2007-12-03,5.59,5.59,5.59,5.59
2007-12-04,5.62,5.62,5.62,5.62
2007-12-05,5.64,5.64,5.64,5.64
2007-12-06,5.63,5.63,5.63,5.63
2007-12-07,5.65,5.65,5.65,5.65
2007-12-10,5.65,5.65,5.65,5.65
2007-12-11,5.64,5.64,5.64,5.64
2007-12-12,5.64,5.64,5.64,5.64
2007-12-13,5.65,5.65,5.65,5.65
2007-12-14,5.67,5.67,5.67,5.67
2007-12-17,5.66,5.66,5.66,5.66
2007-12-18,5.69,5.69,5.69,5.69
2007-12-19,5.71,5.71,5.71,5.71
2007-12-20,5.71,5.71,5.71,5.71
2007-12-21,5.7,5.7,5.7,5.7
2007-12-27,5.73,5.73,5.73,5.73
2007-12-28,5.7,5.7,5.7,5.7
2008-01-02,5.6,5.6,5.6,5.6
2008-01-03,5.62,5.62,5.62,5.62
2008-01-04,5.62,5.62,5.62,5.62
2008-01-07,5.64,5.64,5.64,5.64
2008-01-08,5.64,5.64,5.64,5.64
2008-01-09,5.65,5.65,5.65,5.65
2008-01-10,5.66,5.66,5.66,5.66
2008-01-11,5.65,5.65,5.65,5.65
2008-01-14,5.65,5.65,5.65,5.65
2008-01-15,5.65,5.65,5.65,5.65
2008-01-16,5.65,5.65,5.65,5.65
2008-01-17,5.65,5.65,5.65,5.65
2008-01-18,5.65,5.65,5.65,5.65
2008-01-21,5.66,5.66,5.66,5.66
2008-01-22,5.66,5.66,5.66,5.66
2008-01-23,5.65,5.65,5.65,5.65
2008-01-24,5.65,5.65,5.65,5.65
2008-01-25,5.64,5.64,5.64,5.64
2008-01-28,5.63,5.63,5.63,5.63
2008-01-29,5.64,5.64,5.64,5.64
2008-01-30,5.63,5.63,5.63,5.63
2008-01-31,5.65,5.65,5.65,5.65
2008-02-01,5.65,5.65,5.65,5.65
2008-02-04,5.65,5.65,5.65,5.65
2008-02-05,5.65,5.65,5.65,5.65
2008-02-06,5.65,5.65,5.65,5.65
2008-02-07,5.66,5.66,5.66,5.66
2008-02-08,5.66,5.66,5.66,5.66
2008-02-11,5.67,5.67,5.67,5.67
2008-02-12,5.67,5.67,5.67,5.67
2008-02-13,5.67,5.67,5.67,5.67
2008-02-14,5.67,5.67,5.67,5.67
2008-02-15,5.67,5.67,5.67,5.67
2008-02-18,5.71,5.71,5.71,5.71
2008-02-19,5.77,5.77,5.77,5.77
2008-02-20,5.8,5.8,5.8,5.8
2008-02-21,5.83,5.83,5.83,5.83
2008-02-22,5.83,5.83,5.83,5.83
2008-02-25,5.83,5.83,5.83,5.83
2008-02-26,5.85,5.85,5.85,5.85
2008-02-27,5.85,5.85,5.85,5.85
2008-02-28,5.92,5.92,5.92,5.92
2008-02-29,5.94,5.94,5.94,5.94
2008-03-03,5.93,5.93,5.93,5.93
2008-03-04,5.95,5.95,5.95,5.95
2008-03-05,5.95,5.95,5.95,5.95
2008-03-06,5.95,5.95,5.95,5.95
2008-03-07,5.99,5.99,5.99,5.99
2008-03-10,6,6,6,6
2008-03-11,5.99,5.99,5.99,5.99
2008-03-12,6.01,6.01,6.01,6.01
2008-03-13,6.03,6.03,6.03,6.03
2008-03-14,6.01,6.01,6.01,6.01
2008-03-17,6.03,6.03,6.03,6.03
2008-03-18,6.03,6.03,6.03,6.03
2008-03-19,6.04,6.04,6.04,6.04
2008-03-20,6.04,6.04,6.04,6.04
2008-03-25,6.05,6.05,6.05,6.05
2008-03-26,6.06,6.06,6.06,6.06
2008-03-27,6.06,6.06,6.06,6.06
2008-03-28,6.14,6.14,6.14,6.14
2008-03-31,6.15,6.15,6.15,6.15
2008-04-01,6.18,6.18,6.18,6.18
2008-04-02,6.2,6.2,6.2,6.2
2008-04-03,6.23,6.23,6.23,6.23
2008-04-04,6.27,6.27,6.27,6.27
2008-04-07,6.27,6.27,6.27,6.27
2008-04-08,6.28,6.28,6.28,6.28
2008-04-09,6.31,6.31,6.31,6.31
2008-04-10,6.31,6.31,6.31,6.31
2008-04-11,6.31,6.31,6.31,6.31
2008-04-14,6.3,6.3,6.3,6.3
2008-04-15,6.3,6.3,6.3,6.3
2008-04-16,6.28,6.28,6.28,6.28
2008-04-17,6.32,6.32,6.32,6.32
2008-04-18,6.31,6.31,6.31,6.31
2008-04-21,6.3,6.3,6.3,6.3
2008-04-22,6.31,6.31,6.31,6.31
2008-04-23,6.32,6.32,6.32,6.32
2008-04-24,6.32,6.32,6.32,6.32
2008-04-25,6.32,6.32,6.32,6.32
2008-04-28,6.31,6.31,6.31,6.31
2008-04-29,6.32,6.32,6.32,6.32
2008-04-30,6.34,6.34,6.34,6.34
2008-05-05,6.33,6.33,6.33,6.33
2008-05-06,6.33,6.33,6.33,6.33
2008-05-07,6.39,6.39,6.39,6.39
2008-05-08,6.39,6.39,6.39,6.39
2008-05-09,6.4,6.4,6.4,6.4
2008-05-12,6.4,6.4,6.4,6.4
2008-05-13,6.4,6.4,6.4,6.4
2008-05-14,6.41,6.41,6.41,6.41
2008-05-15,6.41,6.41,6.41,6.41
2008-05-16,6.41,6.41,6.41,6.41
2008-05-19,6.4,6.4,6.4,6.4
2008-05-20,6.43,6.43,6.43,6.43
2008-05-21,6.44,6.44,6.44,6.44
2008-05-23,6.45,6.45,6.45,6.45
2008-05-26,6.47,6.47,6.47,6.47
2008-05-27,6.48,6.48,6.48,6.48
2008-05-28,6.47,6.47,6.47,6.47
2008-05-29,6.47,6.47,6.47,6.47
2008-05-30,6.48,6.48,6.48,6.48
2008-06-02,6.51,6.51,6.51,6.51
2008-06-03,6.51,6.51,6.51,6.51
2008-06-04,6.51,6.51,6.51,6.51
2008-06-05,6.53,6.53,6.53,6.53
2008-06-06,6.57,6.57,6.57,6.57
2008-06-09,6.57,6.57,6.57,6.57
2008-06-10,6.57,6.57,6.57,6.57
2008-06-11,6.58,6.58,6.58,6.58
2008-06-12,6.59,6.59,6.59,6.59
2008-06-13,6.58,6.58,6.58,6.58
2008-06-16,6.58,6.58,6.58,6.58
2008-06-17,6.57,6.57,6.57,6.57
2008-06-18,6.58,6.58,6.58,6.58
2008-06-19,6.57,6.57,6.57,6.57
2008-06-20,6.58,6.58,6.58,6.58
2008-06-23,6.58,6.58,6.58,6.58
2008-06-24,6.59,6.59,6.59,6.59
2008-06-25,6.6,6.6,6.6,6.6
2008-06-26,6.63,6.63,6.63,6.63
2008-06-27,6.64,6.64,6.64,6.64
2008-06-30,6.65,6.65,6.65,6.65
2008-07-01,6.66,6.66,6.66,6.66
2008-07-02,6.67,6.67,6.67,6.67
2008-07-03,6.66,6.66,6.66,6.66
2008-07-04,6.66,6.66,6.66,6.66
2008-07-07,6.66,6.66,6.66,6.66
2008-07-08,6.66,6.66,6.66,6.66
2008-07-09,6.65,6.65,6.65,6.65
2008-07-10,6.65,6.65,6.65,6.65
2008-07-11,6.64,6.64,6.64,6.64
2008-07-14,6.65,6.65,6.65,6.65
2008-07-15,6.61,6.61,6.61,6.61
2008-07-16,6.6,6.6,6.6,6.6
2008-07-17,6.61,6.61,6.61,6.61
2008-07-18,6.61,6.61,6.61,6.61
2008-07-21,6.61,6.61,6.61,6.61
2008-07-22,6.61,6.61,6.61,6.61
2008-07-23,6.61,6.61,6.61,6.61
2008-07-24,6.58,6.58,6.58,6.58
2008-07-25,6.58,6.58,6.58,6.58
2008-07-28,6.59,6.59,6.59,6.59
2008-07-29,6.57,6.57,6.57,6.57
2008-07-30,6.56,6.56,6.56,6.56
2008-07-31,6.56,6.56,6.56,6.56
2008-08-01,6.55,6.55,6.55,6.55
2008-08-04,6.55,6.55,6.55,6.55
2008-08-05,6.55,6.55,6.55,6.55
2008-08-06,6.55,6.55,6.55,6.55
2008-08-07,6.54,6.54,6.54,6.54
2008-08-08,6.54,6.54,6.54,6.54
2008-08-11,6.55,6.55,6.55,6.55
2008-08-12,6.54,6.54,6.54,6.54
2008-08-13,6.54,6.54,6.54,6.54
2008-08-14,6.53,6.53,6.53,6.53
2008-08-18,6.53,6.53,6.53,6.53
2008-08-19,6.54,6.54,6.54,6.54
2008-08-20,6.54,6.54,6.54,6.54
2008-08-21,6.5,6.5,6.5,6.5
2008-08-22,6.49,6.49,6.49,6.49
2008-08-25,6.46,6.46,6.46,6.46
2008-08-26,6.47,6.47,6.47,6.47
2008-08-27,6.46,6.46,6.46,6.46
2008-08-28,6.49,6.49,6.49,6.49
2008-08-29,6.5,6.5,6.5,6.5
2008-09-01,6.5,6.5,6.5,6.5
2008-09-02,6.51,6.51,6.51,6.51
2008-09-03,6.5,6.5,6.5,6.5
2008-09-04,6.51,6.51,6.51,6.51
2008-09-05,6.52,6.52,6.52,6.52
2008-09-08,6.51,6.51,6.51,6.51
2008-09-09,6.51,6.51,6.51,6.51
2008-09-10,6.52,6.52,6.52,6.52
2008-09-11,6.53,6.53,6.53,6.53
2008-09-12,6.54,6.54,6.54,6.54
2008-09-15,6.54,6.54,6.54,6.54
2008-09-16,6.59,6.59,6.59,6.59
2008-09-17,6.6,6.6,6.6,6.6
2008-09-18,6.62,6.62,6.62,6.62
2008-09-19,6.61,6.61,6.61,6.61
2008-09-22,6.59,6.59,6.59,6.59
2008-09-23,6.59,6.59,6.59,6.59
2008-09-24,6.59,6.59,6.59,6.59
2008-09-25,6.59,6.59,6.59,6.59
2008-09-26,6.59,6.59,6.59,6.59
2008-09-29,6.59,6.59,6.59,6.59
2008-09-30,6.63,6.63,6.63,6.63
2008-10-01,6.67,6.67,6.67,6.67
2008-10-02,6.67,6.67,6.67,6.67
2008-10-03,6.7,6.7,6.7,6.7
2008-10-06,6.72,6.72,6.72,6.72
2008-10-07,6.74,6.74,6.74,6.74
2008-10-08,6.75,6.75,6.75,6.75
2008-10-09,6.8,6.8,6.8,6.8
2008-10-10,6.82,6.82,6.82,6.82
2008-10-13,6.81,6.81,6.81,6.81
2008-10-14,6.8,6.8,6.8,6.8
2008-10-15,6.8,6.8,6.8,6.8
2008-10-16,6.81,6.81,6.81,6.81
2008-10-17,6.82,6.82,6.82,6.82
2008-10-20,6.8,6.8,6.8,6.8
2008-10-21,6.81,6.81,6.81,6.81
2008-10-22,6.81,6.81,6.81,6.81
2008-10-23,6.85,6.85,6.85,6.85
2008-10-24,6.87,6.87,6.87,6.87
2008-10-27,6.86,6.86,6.86,6.86
2008-10-28,6.85,6.85,6.85,6.85
2008-10-29,6.86,6.86,6.86,6.86
2008-10-30,6.86,6.86,6.86,6.86
2008-10-31,6.85,6.85,6.85,6.85
2008-11-03,6.84,6.84,6.84,6.84
2008-11-04,6.85,6.85,6.85,6.85
2008-11-05,6.84,6.84,6.84,6.84
2008-11-06,6.83,6.83,6.83,6.83
2008-11-07,6.83,6.83,6.83,6.83
2008-11-10,6.82,6.82,6.82,6.82
2008-11-12,6.79,6.79,6.79,6.79
2008-11-13,6.77,6.77,6.77,6.77
2008-11-14,6.76,6.76,6.76,6.76
2008-11-17,6.73,6.73,6.73,6.73
2008-11-18,6.71,6.71,6.71,6.71
2008-11-19,6.72,6.72,6.72,6.72
2008-11-20,6.72,6.72,6.72,6.72
2008-11-21,6.71,6.71,6.71,6.71
2008-11-24,6.69,6.69,6.69,6.69
2008-11-25,6.69,6.69,6.69,6.69
2008-11-26,6.63,6.63,6.63,6.63
2008-11-27,6.56,6.56,6.56,6.56
2008-11-28,6.56,6.56,6.56,6.56
2008-12-01,6.55,6.55,6.55,6.55
2008-12-02,6.54,6.54,6.54,6.54
2008-12-03,6.55,6.55,6.55,6.55
2008-12-04,6.54,6.54,6.54,6.54
2008-12-05,6.54,6.54,6.54,6.54
2008-12-08,6.53,6.53,6.53,6.53
2008-12-09,6.48,6.48,6.48,6.48
2008-12-10,6.48,6.48,6.48,6.48
2008-12-11,6.48,6.48,6.48,6.48
2008-12-12,6.49,6.49,6.49,6.49
2008-12-15,6.49,6.49,6.49,6.49
2008-12-16,6.48,6.48,6.48,6.48
2008-12-17,6.48,6.48,6.48,6.48
2008-12-18,6.46,6.46,6.46,6.46
2008-12-19,6.45,6.45,6.45,6.45
2008-12-22,6.44,6.44,6.44,6.44
2008-12-23,6.41,6.41,6.41,6.41
2008-12-29,5.9,5.9,5.9,5.9
2008-12-30,5.86,5.86,5.86,5.86
2008-12-31,5.88,5.88,5.88,5.88
2009-01-05,5.84,5.84,5.84,5.84
2009-01-06,5.82,5.82,5.82,5.82
2009-01-07,5.81,5.81,5.81,5.81
2009-01-08,5.77,5.77,5.77,5.77
2009-01-09,5.76,5.76,5.76,5.76
2009-01-12,5.72,5.72,5.72,5.72
2009-01-13,5.68,5.68,5.68,5.68
2009-01-14,5.65,5.65,5.65,5.65
2009-01-15,5.63,5.63,5.63,5.63
2009-01-16,5.57,5.57,5.57,5.57
2009-01-19,5.56,5.56,5.56,5.56
2009-01-20,5.55,5.55,5.55,5.55
2009-01-21,5.51,5.51,5.51,5.51
2009-01-22,5.43,5.43,5.43,5.43
2009-01-23,5.36,5.36,5.36,5.36
2009-01-26,5.31,5.31,5.31,5.31
2009-01-27,5.15,5.15,5.15,5.15
2009-01-28,4.93,4.93,4.93,4.93
2009-01-29,4.88,4.88,4.88,4.88
2009-01-30,4.86,4.86,4.86,4.86
2009-02-02,4.8,4.8,4.8,4.8
2009-02-03,4.78,4.78,4.78,4.78
2009-02-04,4.76,4.76,4.76,4.76
2009-02-05,4.74,4.74,4.74,4.74
2009-02-06,4.74,4.74,4.74,4.74
2009-02-09,4.72,4.72,4.72,4.72
2009-02-10,4.71,4.71,4.71,4.71
2009-02-11,4.7,4.7,4.7,4.7
2009-02-12,4.68,4.68,4.68,4.68
2009-02-13,4.69,4.69,4.69,4.69
2009-02-16,4.69,4.69,4.69,4.69
2009-02-17,4.7,4.7,4.7,4.7
2009-02-18,4.7,4.7,4.7,4.7
2009-02-19,4.7,4.7,4.7,4.7
2009-02-20,4.69,4.69,4.69,4.69
2009-02-23,4.68,4.68,4.68,4.68
2009-02-24,4.63,4.63,4.63,4.63
2009-02-25,4.6,4.6,4.6,4.6
2009-02-26,4.53,4.53,4.53,4.53
2009-02-27,4.51,4.51,4.51,4.51
2009-03-02,4.48,4.48,4.48,4.48
2009-03-03,4.46,4.46,4.46,4.46
2009-03-04,4.44,4.44,4.44,4.44
2009-03-05,4.4,4.4,4.4,4.4
2009-03-06,4.38,4.38,4.38,4.38
2009-03-09,4.37,4.37,4.37,4.37
2009-03-10,4.37,4.37,4.37,4.37
2009-03-11,4.35,4.35,4.35,4.35
2009-03-12,4.33,4.33,4.33,4.33
2009-03-13,4.33,4.33,4.33,4.33
2009-03-16,4.3,4.3,4.3,4.3
2009-03-17,4.28,4.28,4.28,4.28
2009-03-18,4.27,4.27,4.27,4.27
2009-03-19,4.26,4.26,4.26,4.26
2009-03-20,4.27,4.27,4.27,4.27
2009-03-23,4.26,4.26,4.26,4.26
2009-03-24,4.23,4.23,4.23,4.23
2009-03-25,4.21,4.21,4.21,4.21
2009-03-26,4.14,4.14,4.14,4.14
2009-03-27,4.14,4.14,4.14,4.14
2009-03-30,4.14,4.14,4.14,4.14
2009-03-31,4.17,4.17,4.17,4.17
2009-04-01,4.16,4.16,4.16,4.16
2009-04-02,4.16,4.16,4.16,4.16
2009-04-03,4.16,4.16,4.16,4.16
2009-04-06,4.14,4.14,4.14,4.14
2009-04-07,4.14,4.14,4.14,4.14
2009-04-08,4.14,4.14,4.14,4.14
2009-04-09,4.14,4.14,4.14,4.14
2009-04-14,4.16,4.16,4.16,4.16
2009-04-15,4.19,4.19,4.19,4.19
2009-04-16,4.21,4.21,4.21,4.21
2009-04-17,4.22,4.22,4.22,4.22
2009-04-20,4.22,4.22,4.22,4.22
2009-04-21,4.23,4.23,4.23,4.23
2009-04-22,4.24,4.24,4.24,4.24
2009-04-23,4.24,4.24,4.24,4.24
2009-04-24,4.26,4.26,4.26,4.26
2009-04-27,4.27,4.27,4.27,4.27
2009-04-28,4.28,4.28,4.28,4.28
2009-04-29,4.29,4.29,4.29,4.29
2009-04-30,4.3,4.3,4.3,4.3
2009-05-04,4.32,4.32,4.32,4.32
2009-05-05,4.38,4.38,4.38,4.38
2009-05-06,4.42,4.42,4.42,4.42
2009-05-07,4.43,4.43,4.43,4.43
2009-05-08,4.45,4.45,4.45,4.45
2009-05-11,4.46,4.46,4.46,4.46
2009-05-12,4.47,4.47,4.47,4.47
2009-05-13,4.49,4.49,4.49,4.49
2009-05-14,4.5,4.5,4.5,4.5
2009-05-15,4.52,4.52,4.52,4.52
2009-05-18,4.53,4.53,4.53,4.53
2009-05-19,4.55,4.55,4.55,4.55
2009-05-20,4.56,4.56,4.56,4.56
2009-05-21,4.57,4.57,4.57,4.57
2009-05-22,4.58,4.58,4.58,4.58
2009-05-25,4.59,4.59,4.59,4.59
2009-05-26,4.61,4.61,4.61,4.61
2009-05-27,4.62,4.62,4.62,4.62
2009-05-28,4.64,4.64,4.64,4.64
2009-05-29,4.62,4.62,4.62,4.62
2009-06-01,4.62,4.62,4.62,4.62
2009-06-02,4.63,4.63,4.63,4.63
2009-06-03,4.64,4.64,4.64,4.64
2009-06-04,4.63,4.63,4.63,4.63
2009-06-05,4.63,4.63,4.63,4.63
2009-06-08,4.63,4.63,4.63,4.63
2009-06-09,4.64,4.64,4.64,4.64
2009-06-10,4.62,4.62,4.62,4.62
2009-06-12,4.63,4.63,4.63,4.63
2009-06-15,4.63,4.63,4.63,4.63
2009-06-16,4.62,4.62,4.62,4.62
2009-06-17,4.62,4.62,4.62,4.62
2009-06-18,4.64,4.64,4.64,4.64
2009-06-19,4.65,4.65,4.65,4.65
2009-06-22,4.64,4.64,4.64,4.64
2009-06-23,4.63,4.63,4.63,4.63
2009-06-24,4.62,4.62,4.62,4.62
2009-06-25,4.48,4.48,4.48,4.48
2009-06-26,4.47,4.47,4.47,4.47
2009-06-29,4.45,4.45,4.45,4.45
2009-06-30,4.44,4.44,4.44,4.44
2009-07-01,4.43,4.43,4.43,4.43
2009-07-02,4.41,4.41,4.41,4.41
2009-07-03,4.38,4.38,4.38,4.38
2009-07-06,4.36,4.36,4.36,4.36
2009-07-07,4.34,4.34,4.34,4.34
2009-07-08,4.33,4.33,4.33,4.33
2009-07-09,4.31,4.31,4.31,4.31
2009-07-10,4.29,4.29,4.29,4.29
2009-07-13,4.29,4.29,4.29,4.29
2009-07-14,4.29,4.29,4.29,4.29
2009-07-15,4.27,4.27,4.27,4.27
2009-07-16,4.24,4.24,4.24,4.24
2009-07-17,4.22,4.22,4.22,4.22
2009-07-20,4.21,4.21,4.21,4.21
2009-07-21,4.2,4.2,4.2,4.2
2009-07-22,4.18,4.18,4.18,4.18
2009-07-23,4.17,4.17,4.17,4.17
2009-07-24,4.18,4.18,4.18,4.18
2009-07-27,4.17,4.17,4.17,4.17
2009-07-28,4.17,4.17,4.17,4.17
2009-07-29,4.16,4.16,4.16,4.16
2009-07-30,4.17,4.17,4.17,4.17
2009-07-31,4.17,4.17,4.17,4.17
2009-08-03,4.16,4.16,4.16,4.16
2009-08-04,4.16,4.16,4.16,4.16
2009-08-05,4.16,4.16,4.16,4.16
2009-08-06,4.16,4.16,4.16,4.16
2009-08-07,4.15,4.15,4.15,4.15
2009-08-10,4.15,4.15,4.15,4.15
2009-08-11,4.15,4.15,4.15,4.15
2009-08-12,4.15,4.15,4.15,4.15
2009-08-13,4.15,4.15,4.15,4.15
2009-08-14,4.16,4.16,4.16,4.16
2009-08-17,4.16,4.16,4.16,4.16
2009-08-18,4.16,4.16,4.16,4.16
2009-08-19,4.16,4.16,4.16,4.16
2009-08-20,4.16,4.16,4.16,4.16
2009-08-21,4.16,4.16,4.16,4.16
2009-08-24,4.15,4.15,4.15,4.15
2009-08-25,4.16,4.16,4.16,4.16
2009-08-26,4.17,4.17,4.17,4.17
2009-08-27,4.16,4.16,4.16,4.16
2009-08-28,4.17,4.17,4.17,4.17
2009-08-31,4.18,4.18,4.18,4.18
2009-09-01,4.18,4.18,4.18,4.18
2009-09-02,4.17,4.17,4.17,4.17
2009-09-03,4.17,4.17,4.17,4.17
2009-09-04,4.18,4.18,4.18,4.18
2009-09-07,4.17,4.17,4.17,4.17
2009-09-08,4.16,4.16,4.16,4.16
2009-09-09,4.18,4.18,4.18,4.18
2009-09-10,4.18,4.18,4.18,4.18
2009-09-11,4.18,4.18,4.18,4.18
2009-09-14,4.18,4.18,4.18,4.18
2009-09-15,4.18,4.18,4.18,4.18
2009-09-16,4.2,4.2,4.2,4.2
2009-09-17,4.19,4.19,4.19,4.19
2009-09-18,4.18,4.18,4.18,4.18
2009-09-21,4.17,4.17,4.17,4.17
2009-09-22,4.17,4.17,4.17,4.17
2009-09-23,4.18,4.18,4.18,4.18
2009-09-24,4.18,4.18,4.18,4.18
2009-09-25,4.16,4.16,4.16,4.16
2009-09-28,4.18,4.18,4.18,4.18
2009-09-29,4.18,4.18,4.18,4.18
2009-09-30,4.18,4.18,4.18,4.18
2009-10-01,4.18,4.18,4.18,4.18
2009-10-02,4.19,4.19,4.19,4.19
2009-10-05,4.19,4.19,4.19,4.19
2009-10-06,4.18,4.18,4.18,4.18
2009-10-07,4.18,4.18,4.18,4.18
2009-10-08,4.18,4.18,4.18,4.18
2009-10-09,4.19,4.19,4.19,4.19
2009-10-12,4.19,4.19,4.19,4.19
2009-10-13,4.19,4.19,4.19,4.19
2009-10-14,4.19,4.19,4.19,4.19
2009-10-15,4.19,4.19,4.19,4.19
2009-10-16,4.19,4.19,4.19,4.19
2009-10-19,4.18,4.18,4.18,4.18
2009-10-20,4.18,4.18,4.18,4.18
2009-10-21,4.18,4.18,4.18,4.18
2009-10-22,4.18,4.18,4.18,4.18
2009-10-23,4.18,4.18,4.18,4.18
2009-10-26,4.18,4.18,4.18,4.18
2009-10-27,4.18,4.18,4.18,4.18
2009-10-28,4.18,4.18,4.18,4.18
2009-10-29,4.18,4.18,4.18,4.18
2009-10-30,4.18,4.18,4.18,4.18
2009-11-02,4.19,4.19,4.19,4.19
2009-11-03,4.19,4.19,4.19,4.19
